Cell_Lat,Cell_Lon,Cell_Freq,Nearest_Municipio,Data,DiaSemChuva,Precipitacao,Mes,DiaSemana,Estacao_Seca,media_focos_mes_hist,prob_fogo,percentil,risco
-14.8,-46.8,0.0008351017406444,FLORES DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.7,-50.9,0.0002414485138733,ARUANÃ,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.7,-50.6,0.0001639191745561,MOZARLÂNDIA,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.7,-50.2,0.00013586093747,CRIXÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.7,-49.8,0.0002325880179513,GUARINOS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.7,-48.9,0.0003300534730928,SANTA RITA DO NOVO DESTINO,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.7,-46.8,0.0003079022332879,FLORES DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.6,-50.9,0.0003736175780425,ARUANÃ,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.6,-50.2,0.0002547392577562,CRIXÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.6,-49.7,0.0003551582115384,GUARINOS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.6,-49.4,0.0002052681555253,PILAR DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.6,-46.5,0.0005131703888133,ALVORADA DO NORTE,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.5,-49.8,0.0001306923148488,GUARINOS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.5,-48.1,0.0005929148521109,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.4,-46.5,0.0002983033627058,SIMOLÂNDIA,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.3,-50.8,9.746545514152428e-05,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.3,-49.7,0.0002931347400847,SANTA TEREZINHA DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.3,-46.2,0.0002458787618342,MAMBAÍ,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.2,-49.7,0.0001461981827122,CAMPOS VERDES,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.2,-49.3,9.598870582119816e-05,NOVA IGUAÇU DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.2,-47.8,0.0011895215775226,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.2,-46.7,0.0001986227835838,IACIARA,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.1,-48.1,0.000702194301815,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.1,-47.2,0.0001565354279545,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.0,-50.6,0.0001107561990244,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.0,-48.2,0.001186568078882,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.0,-48.1,0.0010854107504397,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.0,-47.0,0.0001439830587317,IACIARA,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-13.8,-47.0,0.0006357405824003,NOVA ROMA,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-13.7,-46.9,0.001929372987006,NOVA ROMA,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-13.5,-48.0,0.0013083998978089,CAVALCANTE,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-13.5,-47.3,0.000937735818407,TERESINA DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-13.2,-48.8,0.0002975649880457,MONTIVIDIU DO NORTE,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-13.1,-48.9,0.0002761521229009,MONTIVIDIU DO NORTE,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-13.1,-48.6,0.0001521051799935,MONTIVIDIU DO NORTE,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-13.0,-46.3,0.0013047080245081,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,0.4545454545454545,0.4544772720957716,0.5730846774193549,BAIXO
-14.0,-48.7,0.0002613846296977,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-14.0,-48.5,0.0010817188771388,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.8,-49.4,0.0002695067509595,MUTUNÓPOLIS,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.8,-49.1,0.0001004189537821,ESTRELA DO NORTE,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.7,-49.2,8.712820989924139e-05,MUTUNÓPOLIS,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.6,-49.8,0.0002429252631936,BONÓPOLIS,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.5,-46.7,0.0006726593154085,DIVINÓPOLIS DE GOIÁS,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.3,-50.1,0.0001336458134895,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.3,-49.6,0.000267291626979,NOVO PLANALTO,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.3,-49.4,0.0006711825660882,PORANGATU,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.1,-50.6,0.0006674906927874,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.1,-49.6,1.402911854309819e-05,NOVO PLANALTO,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.1,-49.1,0.000203791406205,PORANGATU,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-13.0,-49.9,0.0001617040505757,NOVO PLANALTO,2026-06-19,1,0.0,6,4,1,0.5454545454545454,0.4358010739452821,0.5589717741935484,BAIXO
-17.8,-52.1,0.0003322685970733,PEROLÂNDIA,2026-06-19,0,0.2,6,4,1,0.5454545454545454,0.42925787073215294,0.5557795698924731,BAIXO
-17.7,-52.0,0.0001521051799935,PEROLÂNDIA,2026-06-19,0,0.2,6,4,1,0.5454545454545454,0.42925787073215294,0.5557795698924731,BAIXO
-17.4,-52.3,9.377358184070897e-05,PEROLÂNDIA,2026-06-19,0,0.2,6,4,1,0.5454545454545454,0.42925787073215294,0.5557795698924731,BAIXO
-17.4,-52.1,0.0001447214333919,PEROLÂNDIA,2026-06-19,0,0.2,6,4,1,0.5454545454545454,0.42925787073215294,0.5557795698924731,BAIXO
-17.3,-52.3,0.0003293150984327,PEROLÂNDIA,2026-06-19,0,0.2,6,4,1,0.5454545454545454,0.42925787073215294,0.5557795698924731,BAIXO
-13.9,-49.0,0.0002082216541659,ESTRELA DO NORTE,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.9,-48.6,0.000493972647649,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.6,-49.3,0.0002444020125139,MUTUNÓPOLIS,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.5,-49.6,0.0004880656503677,BONÓPOLIS,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.5,-49.2,0.0001742564197984,PORANGATU,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.5,-48.9,0.0001572738026147,SANTA TEREZA DE GOIÁS,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.4,-46.7,0.0004814202784263,DIVINÓPOLIS DE GOIÁS,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.3,-50.2,0.0002060065301854,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.3,-46.4,0.0003640187074603,DIVINÓPOLIS DE GOIÁS,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.2,-50.1,0.0001137096976651,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-13.0,-49.2,0.0002362798912521,PORANGATU,2026-06-19,1,0.0,6,4,1,0.4545454545454545,0.4076391378858883,0.5530913978494624,BAIXO
-19.1,-51.6,0.0001218318189269,ITAJÁ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-19.1,-51.5,0.0001705645464976,ITAJÁ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-19.0,-51.2,0.0001144480723252,ITAJÁ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.8,-51.7,0.0001174015709659,ITARUMÃ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.6,-51.5,9.008170853989363e-05,ITARUMÃ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.5,-52.3,0.0002480938858147,APORÉ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.5,-51.7,0.0001026340777626,APORÉ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.5,-49.6,0.0001594889265952,CACHOEIRA DOURADA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.4,-48.0,8.934333387973059e-05,CUMARI,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.3,-51.7,0.000194930910283,APARECIDA DO RIO DOCE,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.3,-51.5,0.0001100178243642,APARECIDA DO RIO DOCE,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.3,-48.3,1.4767493203261253e-05,ANHANGUERA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.2,-49.3,0.0003204546025107,PANAMÁ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.2,-48.2,0.000186070414361,ANHANGUERA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.1,-51.4,0.0001964076596033,APARECIDA DO RIO DOCE,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.1,-49.0,2.215123980489188e-05,BURITI ALEGRE,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.0,-50.8,0.0005353216286182,RIO VERDE,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.0,-49.8,0.000290181241444,GOIATUBA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.0,-49.5,0.0001594889265952,PANAMÁ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-18.0,-48.6,0.0003056871093075,MARZAGÃO,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.9,-51.9,0.0004703446585238,JATAÍ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.9,-48.2,0.0001624424252358,NOVA AURORA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.8,-51.8,0.0002340647672716,JATAÍ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.8,-51.6,0.0004814202784263,JATAÍ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.8,-48.8,0.0003773094513433,RIO QUENTE,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.8,-48.3,0.0001373376867903,NOVA AURORA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.7,-50.0,0.0006121125932751,VICENTINÓPOLIS,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.7,-48.5,0.001010096535103,CALDAS NOVAS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.7,-47.4,0.0001417679347513,CATALÃO,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.6,-50.1,0.0003359604703741,EDÉIA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.6,-47.6,0.0002569543817367,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.5,-50.5,0.0003928153192067,SANTO ANTÔNIO DA BARRA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.5,-50.1,0.0004319491761953,EDÉIA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.5,-50.0,0.0004408096721173,EDÉIA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.5,-49.6,0.0001033724524228,PONTALINA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.5,-49.0,0.0001779482930992,PIRACANJUBA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.5,-48.9,0.0001078027003838,PIRACANJUBA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.5,-48.8,0.0001454598080521,SANTA CRUZ DE GOIÁS,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.4,-51.3,0.0001299539401886,MONTIVIDIU,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.3,-51.1,0.0002554776324164,MONTIVIDIU,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.3,-48.1,0.0001461981827122,URUTAÍ,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.2,-51.3,0.0001373376867903,MONTIVIDIU,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.2,-50.1,0.0001698261718375,JANDAIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.2,-49.4,9.008170853989363e-05,CROMÍNIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.2,-48.7,0.0002643381283383,CRISTIANÓPOLIS,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.1,-49.8,0.0001203550696065,CEZARINA,2026-06-19,5,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.1,-49.2,0.0002503090097952,HIDROLÂNDIA,2026-06-19,5,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.1,-48.4,0.0003101173572684,PIRES DO RIO,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.0,-51.3,0.0001417679347513,PALESTINA DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.0,-50.6,0.0003064254839676,PARAÚNA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.0,-50.4,0.0002621230043578,SÃO JOÃO DA PARAÚNA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.0,-49.7,0.0004179200576522,CEZARINA,2026-06-19,5,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.0,-48.5,5.242460087157745e-05,VIANÓPOLIS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.0,-48.2,8.269796193826302e-05,ORIZONA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-17.0,-48.0,0.0001218318189269,ORIZONA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.9,-52.3,9.229683252038284e-05,DOVERLÂNDIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.9,-50.2,8.860495921956753e-05,PALMINÓPOLIS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.9,-49.9,0.0004334259255157,PALMEIRAS DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.9,-48.4,5.833159815288195e-05,VIANÓPOLIS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.9,-48.2,9.746545514152428e-05,ORIZONA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.9,-48.0,6.423859543418646e-05,ORIZONA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.9,-47.4,0.000267291626979,CRISTALINA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.9,-47.2,0.0002444020125139,CRISTALINA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.8,-52.5,7.605258999679545e-05,DOVERLÂNDIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.8,-51.1,0.000231111268631,AMORINÓPOLIS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.8,-50.8,0.0001476749320326,CACHOEIRA DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.8,-48.7,0.0001240469429073,SILVÂNIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.8,-47.7,0.0003248848504717,CRISTALINA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.7,-51.3,8.565146057891527e-05,PALESTINA DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.7,-50.6,0.0003824780739644,AURILÂNDIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.7,-50.4,0.0001484133066927,FIRMINÓPOLIS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.7,-50.1,0.0001764715437789,TURVÂNIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.7,-48.3,0.0001262620668878,VIANÓPOLIS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.7,-47.7,0.0002384950152326,CRISTALINA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.6,-50.7,8.195958727809995e-05,CACHOEIRA DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.6,-50.6,0.0001255236922277,AURILÂNDIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.6,-50.3,0.0001277388162082,FIRMINÓPOLIS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.6,-49.1,0.0006224498385174,GOIANÁPOLIS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.6,-48.2,4.725597825043601e-05,LUZIÂNIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.5,-52.1,0.0001557970532944,PIRANHAS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.5,-51.8,0.0002525241337757,PIRANHAS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.5,-50.9,0.0002015762822245,MOIPORÁ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.5,-49.2,0.0008218109967614,NERÓPOLIS,2026-06-19,5,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.5,-48.1,0.0001380760614504,LUZIÂNIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.5,-47.6,0.0003595884594994,CRISTALINA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.4,-48.6,6.645371941467564e-05,GAMELEIRA DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.3,-52.0,0.0001498900560131,BOM JARDIM DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.3,-47.5,0.0003005184866863,CIDADE OCIDENTAL,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.2,-50.4,2.5843113105707197e-05,BURITI DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.2,-49.6,0.0001395528107708,ITAUÇU,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.2,-49.2,6.793046873500176e-05,OURO VERDE DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.2,-48.1,0.0001757331691188,NOVO GAMA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-16.2,-47.6,0.0001594889265952,CIDADE OCIDENTAL,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.9,-50.1,0.0004895423996881,GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.9,-48.5,0.0001151864469854,ALEXÂNIA,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.8,-48.4,0.0001661342985366,ÁGUAS LINDAS DE GOIÁS,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.5,-51.4,9.4511956500872e-05,JUSSARA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.5,-50.8,3.618035834799007e-05,MATRINCHÃ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.4,-51.0,7.752933931712158e-05,MATRINCHÃ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.3,-51.6,0.0008557762311289,JUSSARA,2026-06-19,4,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.2,-50.9,0.0002089600288261,MATRINCHÃ,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-15.0,-47.0,0.0009790847993762,VILA BOA,2026-06-19,5,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
-14.4,-49.9,0.0002709835002798,UIRAPURU,2026-06-19,3,0.0,6,4,1,0.3636363636363636,0.40357500413455133,0.532258064516129,BAIXO
