Cell_Lat,Cell_Lon,Contagem,Cell_Freq,Contagem_train,Cell_Freq_train,Nearest_Municipio
-16.1,-47.3,7,5.168622621141439e-06,5.0,5.315450739591816e-06,CABECEIRAS
-16.0,-52.3,281,0.00020748327950582062,170.0,0.00018072532514612174,ARAGARÇAS
-16.0,-52.2,273,0.0002015762822245161,127.0,0.0001350124487856321,ARAGARÇAS
-16.0,-52.1,95,7.014559271549096e-05,59.0,6.272231872718343e-05,ARAGARÇAS
-16.0,-52.0,795,0.0005870078548296348,776.0,0.0008249579547846499,BOM JARDIM DE GOIÁS
-16.0,-51.9,1017,0.0007509270293858348,915.0,0.0009727274853453023,BOM JARDIM DE GOIÁS
-16.0,-51.8,81,5.980834747320808e-05,48.0,5.102832710008143e-05,MONTES CLAROS DE GOIÁS
-16.0,-51.7,101,7.457584067646933e-05,75.0,7.973176109387724e-05,MONTES CLAROS DE GOIÁS
-16.0,-51.6,229,0.00016908779717734134,201.0,0.000213681119731591,MONTES CLAROS DE GOIÁS
-16.0,-51.5,155,0.00011444807232527472,143.0,0.00015202189115232594,MONTES CLAROS DE GOIÁS
-16.0,-51.4,398,0.00029387311474489896,334.0,0.0003550721094047333,DIORAMA
-16.0,-51.3,109,8.048283795777383e-05,81.0,8.611030198138742e-05,DIORAMA
-16.0,-51.2,124,9.155845786021977e-05,71.0,7.547940050220379e-05,JAUPACI
-16.0,-51.1,440,0.00032488485047174755,55.0,5.846995813550998e-05,FAZENDA NOVA
-16.0,-51.0,941,0.000694810555213442,340.0,0.0003614506502922435,FAZENDA NOVA
-16.0,-50.9,2909,0.002147931886414349,1343.0,0.0014277300686543618,FAZENDA NOVA
-16.0,-50.8,548,0.00040462931376935836,176.0,0.00018710386603363192,FAZENDA NOVA
-16.0,-50.7,24,1.7720991843913505e-05,14.0,1.4883262070857084e-05,NOVO BRASIL
-16.0,-50.6,178,0.00013143068950902516,155.0,0.0001647789729273463,NOVO BRASIL
-16.0,-50.5,119,8.786658455940445e-05,102.0,0.00010843519508767304,NOVO BRASIL
-16.0,-50.4,298,0.00022003564872859267,253.0,0.00026896180742334586,BURITI DE GOIÁS
-16.0,-50.3,106,7.826771397728464e-05,83.0,8.823648227722414e-05,GOIÁS
-16.0,-50.2,345,0.00025473925775625663,275.0,0.00029234979067754987,GOIÁS
-16.0,-50.1,989,0.000730252538901269,895.0,0.000951465682386935,GOIÁS
-16.0,-50.0,549,0.0004053676884295214,357.0,0.00037952318280685564,ITABERAÍ
-16.0,-49.9,323,0.00023849501523266924,256.0,0.000272151077867101,ITABERAÍ
-16.0,-49.8,465,0.0003433442169758241,244.0,0.00025939399609208063,ITABERAÍ
-16.0,-49.7,489,0.00036106520881973764,432.0,0.0004592549439007329,ITAGUARI
-16.0,-49.6,318,0.00023480314193185392,217.0,0.0002306905620982848,TAQUARAL DE GOIÁS
-16.0,-49.5,119,8.786658455940445e-05,93.0,9.886738375640778e-05,SANTA ROSA DE GOIÁS
-16.0,-49.4,169,0.0001247853175675576,52.0,5.5280687691754886e-05,JESÚPOLIS
-16.0,-49.3,116,8.565146057891527e-05,71.0,7.547940050220379e-05,SÃO FRANCISCO DE GOIÁS
-16.0,-49.2,313,0.0002311112686310386,220.0,0.0002338798325420399,SÃO FRANCISCO DE GOIÁS
-16.0,-49.1,509,0.0003758327020229989,339.0,0.0003603875601443251,SÃO FRANCISCO DE GOIÁS
-16.0,-49.0,212,0.0001565354279545693,123.0,0.00013076008819395868,PIRENÓPOLIS
-16.0,-48.9,202,0.00014915168135293865,123.0,0.00013076008819395868,CORUMBÁ DE GOIÁS
-16.0,-48.8,190,0.00014029118543098192,146.0,0.00015521116159608101,CORUMBÁ DE GOIÁS
-16.0,-48.7,58,4.2825730289457634e-05,39.0,4.1460515768816165e-05,CORUMBÁ DE GOIÁS
-16.0,-48.6,264,0.00019493091028304854,170.0,0.00018072532514612174,ALEXÂNIA
-16.0,-48.5,281,0.00020748327950582062,213.0,0.00022643820150661137,ALEXÂNIA
-16.0,-48.4,210,0.00015505867863424317,172.0,0.00018285150544195846,SANTO ANTÔNIO DO DESCOBERTO
-16.0,-48.3,370,0.0002731986242603332,284.0,0.00030191760200881516,SANTO ANTÔNIO DO DESCOBERTO
-16.0,-48.1,13,9.598870582119815e-06,8.0,8.504721183346906e-06,NOVO GAMA
-16.0,-48.0,10,7.383746601630626e-06,8.0,8.504721183346906e-06,VALPARAÍSO DE GOIÁS
-16.0,-47.4,106,7.826771397728464e-05,53.0,5.6343777839673245e-05,CIDADE OCIDENTAL
-16.0,-47.3,769,0.0005678101136653952,545.0,0.000579384130615508,CABECEIRAS
-16.0,-47.2,362,0.00026729162697902866,284.0,0.00030191760200881516,CABECEIRAS
-16.0,-47.1,6,4.430247960978376e-06,3.0,3.1892704437550894e-06,CABECEIRAS
-15.9,-52.3,32,2.3627989125218003e-05,12.0,1.2757081775020357e-05,ARAGARÇAS
-15.9,-52.2,386,0.0002850126188229422,176.0,0.00018710386603363192,ARAGARÇAS
-15.9,-52.1,40,2.9534986406522505e-05,34.0,3.614506502922435e-05,ARAGARÇAS
-15.9,-52.0,182,0.0001343841881496774,154.0,0.00016371588277942794,ARAGARÇAS
-15.9,-51.9,325,0.00023997176455299536,258.0,0.0002742772581629377,MONTES CLAROS DE GOIÁS
-15.9,-51.8,612,0.0004518852920197944,380.0,0.000403974256208978,MONTES CLAROS DE GOIÁS
-15.9,-51.7,162,0.00011961669494641616,116.0,0.00012331845715853014,MONTES CLAROS DE GOIÁS
-15.9,-51.6,270,0.0001993611582440269,250.0,0.0002657725369795908,MONTES CLAROS DE GOIÁS
-15.9,-51.5,466,0.0003440825916359872,393.0,0.0004177944281319167,MONTES CLAROS DE GOIÁS
-15.9,-51.4,234,0.00017277967047815666,134.0,0.00014245407982106068,MONTES CLAROS DE GOIÁS
-15.9,-51.3,297,0.0002192972740684296,237.0,0.00025195236505665207,SANTA FÉ DE GOIÁS
-15.9,-51.2,198,0.0001461981827122864,42.0,4.4649786212571255e-05,SANTA FÉ DE GOIÁS
-15.9,-51.1,127,9.377358184070895e-05,52.0,5.5280687691754886e-05,SANTA FÉ DE GOIÁS
-15.9,-51.0,312,0.00023037289397087555,288.0,0.0003061699626004886,FAZENDA NOVA
-15.9,-50.9,291,0.00021486702610745123,250.0,0.0002657725369795908,FAZENDA NOVA
-15.9,-50.8,196,0.00014472143339196028,165.0,0.00017540987440652992,ITAPIRAPUÃ
-15.9,-50.7,299,0.00022077402338875575,172.0,0.00018285150544195846,ITAPIRAPUÃ
-15.9,-50.6,85,6.276184611386032e-05,73.0,7.760558079804051e-05,NOVO BRASIL
-15.9,-50.5,149,0.00011001782436429634,111.0,0.00011800300641893831,NOVO BRASIL
-15.9,-50.4,106,7.826771397728464e-05,96.0,0.00010205665420016286,GOIÁS
-15.9,-50.3,64,4.725597825043601e-05,49.0,5.2091417247999796e-05,GOIÁS
-15.9,-50.2,907,0.0006697058167678978,595.0,0.0006325386380114261,GOIÁS
-15.9,-50.1,663,0.0004895423996881106,463.0,0.0004922107384862022,GOIÁS
-15.9,-50.0,520,0.0003839548232847926,374.0,0.00039759571532146785,ITABERAÍ
-15.9,-49.9,309,0.00022815776999038636,220.0,0.0002338798325420399,ITABERAÍ
-15.9,-49.8,253,0.00018680878902125486,174.0,0.0001849776857377952,HEITORAÍ
-15.9,-49.7,82,6.054672213337114e-05,78.0,8.292103153763233e-05,ITAGUARI
-15.9,-49.6,173,0.00012773881620820984,102.0,0.00010843519508767304,ITAGUARI
-15.9,-49.5,108,7.974446329761077e-05,85.0,9.036266257306087e-05,JESÚPOLIS
-15.9,-49.4,140,0.00010337245242282877,112.0,0.00011906609656685667,JESÚPOLIS
-15.9,-49.3,454,0.00033522209571403043,373.0,0.0003965326251735495,SÃO FRANCISCO DE GOIÁS
-15.9,-49.2,239,0.00017647154377897198,188.0,0.00019986094780865228,SÃO FRANCISCO DE GOIÁS
-15.9,-49.1,123,9.082008320005671e-05,75.0,7.973176109387724e-05,PIRENÓPOLIS
-15.9,-49.0,446,0.00032931509843272595,268.0,0.00028490815964212136,PIRENÓPOLIS
-15.9,-48.9,303,0.000223727522029408,225.0,0.0002391952832816317,PIRENÓPOLIS
-15.9,-48.8,392,0.00028944286678392057,181.0,0.00019241931677322374,CORUMBÁ DE GOIÁS
-15.9,-48.7,176,0.00012995394018869904,160.0,0.00017009442366693812,CORUMBÁ DE GOIÁS
-15.9,-48.6,225,0.0001661342985366891,112.0,0.00011906609656685667,CORUMBÁ DE GOIÁS
-15.9,-48.5,156,0.00011518644698543778,99.0,0.00010524592464391795,ALEXÂNIA
-15.9,-48.4,475,0.00035072796357745476,347.0,0.00036889228132767205,SANTO ANTÔNIO DO DESCOBERTO
-15.9,-48.3,699,0.0005161238874539808,435.0,0.00046244421434448797,SANTO ANTÔNIO DO DESCOBERTO
-15.9,-47.4,108,7.974446329761077e-05,88.0,9.355193301681596e-05,CABECEIRAS
-15.9,-47.3,1357,0.001001974413841276,1061.0,0.0011279386469413833,CABECEIRAS
-15.9,-47.2,1674,0.0012360391811129668,1388.0,0.0014755691253106882,CABECEIRAS
-15.9,-47.1,505,0.00037287920338234667,461.0,0.0004900845581903655,CABECEIRAS
-15.9,-47.0,204,0.00015062843067326477,160.0,0.00017009442366693812,CABECEIRAS
-15.9,-46.9,244,0.0001801634170797873,197.0,0.00020942875913991754,CABECEIRAS
-15.9,-46.8,40,2.9534986406522505e-05,6.0,6.378540887510179e-06,CABECEIRAS
-15.8,-51.9,17,1.2552369222772064e-05,8.0,8.504721183346906e-06,MONTES CLAROS DE GOIÁS
-15.8,-51.8,76,5.611647417239276e-05,50.0,5.315450739591816e-05,MONTES CLAROS DE GOIÁS
-15.8,-51.7,134,9.89422044618504e-05,75.0,7.973176109387724e-05,MONTES CLAROS DE GOIÁS
-15.8,-51.6,204,0.00015062843067326477,103.0,0.00010949828523559141,MONTES CLAROS DE GOIÁS
-15.8,-51.5,288,0.00021265190212696203,72.0,7.654249065012215e-05,MONTES CLAROS DE GOIÁS
-15.8,-51.4,283,0.00020896002882614674,68.0,7.22901300584487e-05,MONTES CLAROS DE GOIÁS
-15.8,-51.3,145,0.00010706432572364409,77.0,8.185794138971397e-05,SANTA FÉ DE GOIÁS
-15.8,-51.2,122,9.008170853989365e-05,105.0,0.00011162446553142813,SANTA FÉ DE GOIÁS
-15.8,-51.1,341,0.0002517857591156044,185.0,0.00019667167736489718,SANTA FÉ DE GOIÁS
-15.8,-51.0,237,0.00017499479445864585,93.0,9.886738375640778e-05,SANTA FÉ DE GOIÁS
-15.8,-50.9,182,0.0001343841881496774,70.0,7.441631035428542e-05,ITAPIRAPUÃ
-15.8,-50.8,76,5.611647417239276e-05,46.0,4.8902146804244705e-05,ITAPIRAPUÃ
-15.8,-50.7,56,4.134898096913151e-05,46.0,4.8902146804244705e-05,ITAPIRAPUÃ
-15.8,-50.6,112,8.269796193826302e-05,80.0,8.504721183346906e-05,ITAPIRAPUÃ
-15.8,-50.5,223,0.00016465754921636297,196.0,0.00020836566899199918,ITAPIRAPUÃ
-15.8,-50.4,405,0.0002990417373660404,95.0,0.0001009935640522445,GOIÁS
-15.8,-50.3,222,0.0001639191745561999,152.0,0.0001615897024835912,GOIÁS
-15.8,-50.2,187,0.00013807606145049272,127.0,0.0001350124487856321,GOIÁS
-15.8,-50.1,148,0.00010927944970413327,103.0,0.00010949828523559141,GUARAÍTA
-15.8,-50.0,151,0.00011149457368462246,51.0,5.421759754383652e-05,GUARAÍTA
-15.8,-49.9,258,0.00019050066232207018,151.0,0.00016052661233567284,HEITORAÍ
-15.8,-49.8,379,0.00027984399620180074,317.0,0.0003369995768901211,HEITORAÍ
-15.8,-49.7,81,5.980834747320808e-05,27.0,2.8703433993795806e-05,ITAGUARU
-15.8,-49.6,141,0.00010411082708299183,90.0,9.567811331265269e-05,ITAGUARU
-15.8,-49.5,200,0.00014767493203261253,167.0,0.00017753605470236666,ITAGUARU
-15.8,-49.4,209,0.0001543203039740801,170.0,0.00018072532514612174,JARAGUÁ
-15.8,-49.3,260,0.0001919774116423963,193.0,0.0002051763985482441,JARAGUÁ
-15.8,-49.2,171,0.00012626206688788372,94.0,9.993047390432614e-05,SÃO FRANCISCO DE GOIÁS
-15.8,-49.1,512,0.00037804782600348805,384.0,0.00040822661680065144,PIRENÓPOLIS
-15.8,-49.0,550,0.00040610606308968445,375.0,0.0003986588054693862,PIRENÓPOLIS
-15.8,-48.9,853,0.0006298335851190925,770.0,0.0008185794138971397,PIRENÓPOLIS
-15.8,-48.8,976,0.0007206536683191492,574.0,0.0006102137449051405,CORUMBÁ DE GOIÁS
-15.8,-48.7,322,0.00023775664057250616,246.0,0.00026152017638791735,CORUMBÁ DE GOIÁS
-15.8,-48.6,235,0.00017351804513831973,182.0,0.0001934824069211421,CORUMBÁ DE GOIÁS
-15.8,-48.5,224,0.00016539592387652605,161.0,0.00017115751381485648,COCALZINHO DE GOIÁS
-15.8,-48.4,225,0.0001661342985366891,191.0,0.00020305021825240736,ÁGUAS LINDAS DE GOIÁS
-15.8,-48.3,524,0.00038690832192544484,351.0,0.0003731446419193455,ÁGUAS LINDAS DE GOIÁS
-15.8,-48.2,114,8.417471125858915e-05,70.0,7.441631035428542e-05,ÁGUAS LINDAS DE GOIÁS
-15.8,-47.4,5,3.691873300815313e-06,4.0,4.252360591673453e-06,CABECEIRAS
-15.8,-47.3,1155,0.0008528227324883374,894.0,0.0009504025922390167,CABECEIRAS
-15.8,-47.2,1486,0.001097224745002311,812.0,0.0008632292001097109,CABECEIRAS
-15.8,-47.1,330,0.00024366363785381068,307.0,0.0003263686754109375,CABECEIRAS
-15.8,-47.0,72,5.316297553174051e-05,68.0,7.22901300584487e-05,CABECEIRAS
-15.8,-46.9,162,0.00011961669494641616,118.0,0.00012544463745436685,CABECEIRAS
-15.8,-46.8,48,3.544198368782701e-05,47.0,4.996523695216307e-05,CABECEIRAS
-15.7,-51.8,40,2.9534986406522505e-05,23.0,2.4451073402122352e-05,MONTES CLAROS DE GOIÁS
-15.7,-51.7,74,5.463972485206664e-05,62.0,6.591158917093852e-05,MONTES CLAROS DE GOIÁS
-15.7,-51.6,59,4.3564104949620695e-05,46.0,4.8902146804244705e-05,MONTES CLAROS DE GOIÁS
-15.7,-51.5,51,3.765710766831619e-05,32.0,3.4018884733387624e-05,MONTES CLAROS DE GOIÁS
-15.7,-51.4,164,0.00012109344426674228,122.0,0.00012969699804604032,JUSSARA
-15.7,-51.3,150,0.0001107561990244594,68.0,7.22901300584487e-05,SANTA FÉ DE GOIÁS
-15.7,-51.2,99,7.30990913561432e-05,47.0,4.996523695216307e-05,SANTA FÉ DE GOIÁS
-15.7,-51.1,686,0.000506525016871861,236.0,0.0002508892749087337,SANTA FÉ DE GOIÁS
-15.7,-51.0,309,0.00022815776999038636,217.0,0.0002306905620982848,SANTA FÉ DE GOIÁS
-15.7,-50.9,94,6.940721805532788e-05,67.0,7.122703991053034e-05,ITAPIRAPUÃ
-15.7,-50.8,97,7.162234203581708e-05,58.0,6.165922857926507e-05,ITAPIRAPUÃ
-15.7,-50.7,187,0.00013807606145049272,72.0,7.654249065012215e-05,ITAPIRAPUÃ
-15.7,-50.6,287,0.000211913527466799,75.0,7.973176109387724e-05,ITAPIRAPUÃ
-15.7,-50.5,179,0.0001321690641691882,141.0,0.00014989571085648922,ITAPIRAPUÃ
-15.7,-50.4,99,7.30990913561432e-05,73.0,7.760558079804051e-05,FAINA
-15.7,-50.3,126,9.303520718054589e-05,93.0,9.886738375640778e-05,GOIÁS
-15.7,-50.2,118,8.712820989924139e-05,75.0,7.973176109387724e-05,GUARAÍTA
-15.7,-50.1,48,3.544198368782701e-05,30.0,3.189270443755089e-05,GUARAÍTA
-15.7,-50.0,104,7.679096465695852e-05,58.0,6.165922857926507e-05,GUARAÍTA
-15.7,-49.9,336,0.00024809388581478904,177.0,0.00018816695618155028,HEITORAÍ
-15.7,-49.8,324,0.0002392333898928323,174.0,0.0001849776857377952,HEITORAÍ
-15.7,-49.7,164,0.00012109344426674228,117.0,0.0001243815473064485,HEITORAÍ
-15.7,-49.6,110,8.122121261793689e-05,43.0,4.5712876360489614e-05,ITAGUARU
-15.7,-49.5,175,0.00012921556552853596,112.0,0.00011906609656685667,JARAGUÁ
-15.7,-49.4,455,0.00033596047037419354,347.0,0.00036889228132767205,JARAGUÁ
-15.7,-49.3,353,0.0002606462550375611,256.0,0.000272151077867101,JARAGUÁ
-15.7,-49.2,147,0.00010854107504397021,99.0,0.00010524592464391795,JARAGUÁ
-15.7,-49.1,266,0.00019640765960337466,171.0,0.0001817884152940401,PIRENÓPOLIS
-15.7,-49.0,1046,0.0007723398945305636,599.0,0.0006367909986030996,PIRENÓPOLIS
-15.7,-48.9,1388,0.001024864028306331,870.0,0.0009248884286889759,PIRENÓPOLIS
-15.7,-48.8,150,0.0001107561990244594,136.0,0.0001445802601168974,PIRENÓPOLIS
-15.7,-48.7,350,0.0002584311310570719,239.0,0.0002540785453524888,COCALZINHO DE GOIÁS
-15.7,-48.6,146,0.00010780270038380715,56.0,5.9533048283428336e-05,COCALZINHO DE GOIÁS
-15.7,-48.5,106,7.826771397728464e-05,73.0,7.760558079804051e-05,COCALZINHO DE GOIÁS
-15.7,-48.4,554,0.0004090595617303367,287.0,0.00030510687245257023,ÁGUAS LINDAS DE GOIÁS
-15.7,-48.3,903,0.0006667523181272456,630.0,0.0006697467931885688,ÁGUAS LINDAS DE GOIÁS
-15.7,-48.2,456,0.0003366988450343566,279.0,0.0002966021512692233,ÁGUAS LINDAS DE GOIÁS
-15.7,-47.3,1173,0.0008661134763712725,709.0,0.0007537309148741195,CABECEIRAS
-15.7,-47.2,2092,0.0015446797890611272,1206.0,0.001282086718389546,CABECEIRAS
-15.7,-47.1,365,0.00026950675095951785,228.0,0.0002423845537253868,CABECEIRAS
-15.7,-47.0,703,0.0005190773860946331,368.0,0.00039121717443395764,CABECEIRAS
-15.7,-46.9,425,0.0003138092305693016,278.0,0.00029553906112130495,CABECEIRAS
-15.7,-46.8,42,3.101173572684863e-05,42.0,4.4649786212571255e-05,CABECEIRAS
-15.6,-51.8,131,9.672708048136121e-05,127.0,0.0001350124487856321,MONTES CLAROS DE GOIÁS
-15.6,-51.7,540,0.0003987223164880538,295.0,0.00031361159363591716,MONTES CLAROS DE GOIÁS
-15.6,-51.6,105,7.752933931712158e-05,82.0,8.717339212930578e-05,MONTES CLAROS DE GOIÁS
-15.6,-51.5,133,9.820382980168733e-05,104.0,0.00011056137538350977,JUSSARA
-15.6,-51.4,338,0.0002495706351351152,312.0,0.0003316841261505293,JUSSARA
-15.6,-51.3,115,8.491308591875221e-05,99.0,0.00010524592464391795,JUSSARA
-15.6,-51.2,178,0.00013143068950902516,145.0,0.00015414807144816266,SANTA FÉ DE GOIÁS
-15.6,-51.1,49,3.618035834799007e-05,16.0,1.7009442366693812e-05,SANTA FÉ DE GOIÁS
-15.6,-51.0,144,0.00010632595106348102,91.0,9.674120346057105e-05,SANTA FÉ DE GOIÁS
-15.6,-50.9,44,3.248848504717476e-05,28.0,2.9766524141714168e-05,ITAPIRAPUÃ
-15.6,-50.8,54,3.987223164880538e-05,50.0,5.315450739591816e-05,ITAPIRAPUÃ
-15.6,-50.7,138,0.00010189570310250265,112.0,0.00011906609656685667,ITAPIRAPUÃ
-15.6,-50.6,240,0.00017720991843913505,199.0,0.0002115549394357543,ITAPIRAPUÃ
-15.6,-50.5,174,0.00012847719086837292,138.0,0.00014670644041273411,FAINA
-15.6,-50.4,425,0.0003138092305693016,353.0,0.0003752708222151822,FAINA
-15.6,-50.3,798,0.000589222978810124,619.0,0.0006580528015614668,FAINA
-15.6,-50.2,128,9.451195650087201e-05,107.0,0.00011375064582726486,GUARAÍTA
-15.6,-50.1,360,0.00026581487765870256,258.0,0.0002742772581629377,GUARAÍTA
-15.6,-50.0,52,3.839548232847926e-05,43.0,4.5712876360489614e-05,ITAPURANGA
-15.6,-49.9,247,0.00018237854106027646,192.0,0.00020411330840032572,ITAPURANGA
-15.6,-49.8,440,0.00032488485047174755,278.0,0.00029553906112130495,ITAPURANGA
-15.6,-49.7,420,0.00031011735726848633,357.0,0.00037952318280685564,URUANA
-15.6,-49.6,171,0.00012626206688788372,129.0,0.00013713862908146886,URUANA
-15.6,-49.5,118,8.712820989924139e-05,58.0,6.165922857926507e-05,RIANÁPOLIS
-15.6,-49.4,336,0.00024809388581478904,226.0,0.0002402583734295501,JARAGUÁ
-15.6,-49.3,333,0.00024587876183429985,166.0,0.00017647296455444828,JARAGUÁ
-15.6,-49.2,442,0.0003263615997920737,342.0,0.0003635768305880802,JARAGUÁ
-15.6,-49.1,250,0.00018459366504076566,207.0,0.00022005966061910119,PIRENÓPOLIS
-15.6,-49.0,187,0.00013807606145049272,177.0,0.00018816695618155028,PIRENÓPOLIS
-15.6,-48.9,219,0.00016170405057571073,164.0,0.00017434678425861156,PIRENÓPOLIS
-15.6,-48.8,546,0.0004031525644490322,495.0,0.0005262296232195898,COCALZINHO DE GOIÁS
-15.6,-48.7,396,0.0002923963654245728,244.0,0.00025939399609208063,COCALZINHO DE GOIÁS
-15.6,-48.6,663,0.0004895423996881106,432.0,0.0004592549439007329,COCALZINHO DE GOIÁS
-15.6,-48.5,728,0.0005375367525987096,568.0,0.0006038352040176303,COCALZINHO DE GOIÁS
-15.6,-48.4,893,0.0006593685715256149,498.0,0.0005294188936633449,ÁGUAS LINDAS DE GOIÁS
-15.6,-48.3,1683,0.0012426845530544345,995.0,0.0010577746971787714,ÁGUAS LINDAS DE GOIÁS
-15.6,-48.2,496,0.0003662338314408791,332.0,0.00035294592910889655,ÁGUAS LINDAS DE GOIÁS
-15.6,-47.4,33,2.4366363785381068e-05,13.0,1.3820171922938722e-05,FORMOSA
-15.6,-47.3,1602,0.0011828762055812263,1037.0,0.0011024244833913426,FORMOSA
-15.6,-47.2,1430,0.0010558757640331796,1048.0,0.0011141184750184446,FORMOSA
-15.6,-47.1,491,0.0003625419581400638,335.0,0.0003561351995526517,CABECEIRAS
-15.6,-47.0,367,0.000270983500279844,239.0,0.0002540785453524888,CABECEIRAS
-15.6,-46.9,613,0.0004526236666799574,340.0,0.0003614506502922435,CABECEIRAS
-15.5,-51.7,317,0.00023406476727169087,193.0,0.0002051763985482441,MONTES CLAROS DE GOIÁS
-15.5,-51.6,184,0.00013586093747000353,52.0,5.5280687691754886e-05,JUSSARA
-15.5,-51.5,87,6.423859543418646e-05,32.0,3.4018884733387624e-05,JUSSARA
-15.5,-51.4,128,9.451195650087201e-05,67.0,7.122703991053034e-05,JUSSARA
-15.5,-51.3,178,0.00013143068950902516,92.0,9.780429360848941e-05,JUSSARA
-15.5,-51.2,164,0.00012109344426674228,117.0,0.0001243815473064485,JUSSARA
-15.5,-51.1,66,4.8732727570762136e-05,45.0,4.7839056656326346e-05,JUSSARA
-15.5,-51.0,30,2.215123980489188e-05,17.0,1.8072532514612175e-05,SANTA FÉ DE GOIÁS
-15.5,-50.9,37,2.731986242603332e-05,22.0,2.338798325420399e-05,MATRINCHÃ
-15.5,-50.8,49,3.618035834799007e-05,37.0,3.933433547297944e-05,MATRINCHÃ
-15.5,-50.7,71,5.242460087157745e-05,25.0,2.657725369795908e-05,MATRINCHÃ
-15.5,-50.6,192,0.00014176793475130804,95.0,0.0001009935640522445,MATRINCHÃ
-15.5,-50.5,740,0.0005463972485206664,597.0,0.0006346648183072628,FAINA
-15.5,-50.4,767,0.000566333364345069,644.0,0.0006846300552594259,FAINA
-15.5,-50.3,290,0.00021412865144728818,252.0,0.0002678987172754275,FAINA
-15.5,-50.2,81,5.980834747320808e-05,41.0,4.358669606465289e-05,FAINA
-15.5,-50.1,214,0.0001580121772748954,79.0,8.398412168555069e-05,GUARAÍTA
-15.5,-50.0,325,0.00023997176455299536,181.0,0.00019241931677322374,ITAPURANGA
-15.5,-49.9,194,0.00014324468407163416,147.0,0.0001562742517439994,ITAPURANGA
-15.5,-49.8,336,0.00024809388581478904,276.0,0.00029341288082546823,CARMO DO RIO VERDE
-15.5,-49.7,436,0.0003219313518310953,317.0,0.0003369995768901211,URUANA
-15.5,-49.6,349,0.0002576927563969089,139.0,0.00014776953056065247,URUANA
-15.5,-49.5,375,0.0002768904975611485,276.0,0.00029341288082546823,RIANÁPOLIS
-15.5,-49.4,275,0.00020305303154484223,107.0,0.00011375064582726486,RIANÁPOLIS
-15.5,-49.3,170,0.00012552369222772064,98.0,0.00010418283449599959,RIANÁPOLIS
-15.5,-49.2,108,7.974446329761077e-05,68.0,7.22901300584487e-05,RIANÁPOLIS
-15.5,-49.1,181,0.00013364581348951433,154.0,0.00016371588277942794,GOIANÉSIA
-15.5,-49.0,124,9.155845786021977e-05,104.0,0.00011056137538350977,PIRENÓPOLIS
-15.5,-48.9,225,0.0001661342985366891,147.0,0.0001562742517439994,PIRENÓPOLIS
-15.5,-48.8,250,0.00018459366504076566,220.0,0.0002338798325420399,COCALZINHO DE GOIÁS
-15.5,-48.7,408,0.00030125686134652955,393.0,0.0004177944281319167,COCALZINHO DE GOIÁS
-15.5,-48.6,643,0.0004747749064848493,401.0,0.00042629914931526365,COCALZINHO DE GOIÁS
-15.5,-48.5,1637,0.0012087193186869336,965.0,0.0010258819927412204,COCALZINHO DE GOIÁS
-15.5,-48.4,1065,0.0007863690130736617,561.0,0.0005963935729822017,PADRE BERNARDO
-15.5,-48.3,681,0.0005028331435710456,544.0,0.0005783210404675896,PADRE BERNARDO
-15.5,-48.2,424,0.0003130708559091386,374.0,0.00039759571532146785,PADRE BERNARDO
-15.5,-48.1,183,0.00013512256280984048,157.0,0.00016690515322318302,PADRE BERNARDO
-15.5,-48.0,483,0.00035663496085875924,297.0,0.0003157377739317539,PLANALTINA
-15.5,-47.9,1187,0.0008764507216135553,722.0,0.0007675510867970583,PLANALTINA
-15.5,-47.8,1054,0.0007782468918118681,909.0,0.0009663489444577922,PLANALTINA
-15.5,-47.7,380,0.00028058237086196384,346.0,0.0003678291911797537,PLANALTINA
-15.5,-47.6,471,0.0003477744649368025,316.0,0.00033593648674220275,PLANALTINA
-15.5,-47.5,177,0.00013069231484886208,144.0,0.0001530849813002443,FORMOSA
-15.5,-47.4,475,0.00035072796357745476,329.0,0.0003497566586651415,FORMOSA
-15.5,-47.3,1016,0.0007501886547256716,646.0,0.0006867562355552626,FORMOSA
-15.5,-47.2,378,0.0002791056215416377,198.0,0.0002104918492878359,FORMOSA
-15.5,-47.1,808,0.0005966067254117546,365.0,0.00038802790399020256,FORMOSA
-15.5,-47.0,201,0.0001484133066927756,143.0,0.00015202189115232594,CABECEIRAS
-15.5,-46.9,16,1.1813994562609002e-05,15.0,1.5946352218775446e-05,CABECEIRAS
-15.4,-51.7,59,4.3564104949620695e-05,42.0,4.4649786212571255e-05,JUSSARA
-15.4,-51.6,309,0.00022815776999038636,226.0,0.0002402583734295501,JUSSARA
-15.4,-51.5,90,6.645371941467564e-05,50.0,5.315450739591816e-05,JUSSARA
-15.4,-51.4,63,4.6517603590272946e-05,22.0,2.338798325420399e-05,JUSSARA
-15.4,-51.3,73,5.3901350191903576e-05,16.0,1.7009442366693812e-05,JUSSARA
-15.4,-51.2,48,3.544198368782701e-05,19.0,2.01987128104489e-05,JUSSARA
-15.4,-51.1,108,7.974446329761077e-05,62.0,6.591158917093852e-05,JUSSARA
-15.4,-51.0,105,7.752933931712158e-05,90.0,9.567811331265269e-05,MATRINCHÃ
-15.4,-50.9,91,6.71920940748387e-05,84.0,8.929957242514251e-05,MATRINCHÃ
-15.4,-50.8,109,8.048283795777383e-05,89.0,9.461502316473432e-05,MATRINCHÃ
